-2.513274122871834715e-01,-2.293362637120548997e-01,1.570796326794902997e+00,-2.366154291126579545e-01,8.549826332548892127e-01,1.615697212120276345e-03,4.465897899009098637e+01,1.563293649472593735e-02
-2.513274122871834715e-01,-2.199114857512855237e-01,2.356194490192343949e+00,-2.366303895624295439e-01,8.391394775633146397e-01,1.619926722158894798e-03,4.470344817617803557e+01,1.515782260214932828e-02
-2.513274122871834715e-01,-2.136283004441059397e-01,1.570796326794895892e+00,-2.366926924182312375e-01,8.267529009333678403e-01,1.621754113928978221e-03,4.471431150425347312e+01,1.484878531928508598e-02
-2.513274122871834715e-01,-2.042035224833365636e-01,2.356194490192343949e+00,-2.367891156099624361e-01,8.075093151307424222e-01,1.624917394905486161e-03,4.473523663185203958e+01,1.460684833672399284e-02
-2.513274122871834715e-01,-1.979203371761569796e-01,1.570796326794895892e+00,-2.368874093883713006e-01,8.006850426814915433e-01,1.624105727811613531e-03,4.471185697370756174e+01,1.423098130514571791e-02
-2.513274122871834715e-01,-1.884955592153876036e-01,2.356194490192343949e+00,-2.369774258447510662e-01,7.974486093281497601e-01,1.622401282413888594e-03,4.467984517987547832e+01,1.409727891220350846e-02
-1.256637061435917357e-01,-1.790707812546182276e-01,2.356194490192343949e+00,-2.057105756294353160e-01,3.871985161397955011e+00,2.455058124260163337e-03,8.319367442683245883e+01,1.403359235649251358e-02
-1.256637061435917357e-01,-1.696460032938488516e-01,2.356194490192343949e+00,-1.709527963491882796e-01,5.671360478689773110e+00,2.939735923134019491e-03,7.096748272392866852e+01,7.418716296323173143e-02
-1.256637061435917357e-01,-1.633628179866692398e-01,1.570796326794902997e+00,-1.439667741851515526e-01,6.101212951516894023e+00,2.956267677906481220e-03,5.981874993025552101e+01,1.094974314378157759e-01
-1.256637061435917357e-01,-1.539380400258998638e-01,2.356194490192343949e+00,-1.307336521551403785e-01,5.358201530872382712e+00,2.466887312871808395e-03,5.371919639795857648e+01,1.180522651997944622e-01
-1.256637061435917357e-01,-1.507964473723100718e-01,7.853981633974479459e-01,-1.116016699480692764e-01,4.966696711790254071e+00,1.886534385475282377e-03,4.751389020748769809e+01,1.036482344782185677e-01
-1.256637061435917357e-01,-1.445132620651304878e-01,1.570796326794895892e+00,-1.008104526748812985e-01,4.153080427167926025e+00,1.915885757134173049e-03,5.040380140855409508e+01,9.613633519224230872e-02
-1.256637061435917357e-01,-1.445132620651304878e-01,0.000000000000000000e+00,-9.918888701069085434e-02,3.295435222045146162e+00,1.909075529077691692e-03,5.097925000352481106e+01,8.033988143265531623e-02
-1.256637061435917357e-01,-1.539380400258998638e-01,-2.356194490192343949e+00,-9.456283470059423379e-02,2.258680080385844668e+00,2.181137730602376867e-03,5.539608845418334937e+01,6.362617795301192536e-02
-1.256637061435917357e-01,-1.665044106402590318e-01,-3.141592653589791784e+00,-9.665763210964688212e-02,1.373834870291208876e+00,2.342049649077096451e-03,5.650381828365163983e+01,4.343905942544016435e-02
-1.256637061435917357e-01,-1.853539665617978116e-01,-4.712388980384695003e+00,-9.993465351848998535e-02,9.232676760555686979e-01,2.231271645485386878e-03,5.415569616519562857e+01,2.617117112517683419e-02
-2.513274122871834715e-01,-2.010619298297467716e-01,-3.926990816987240063e+00,-1.383874165317768301e-01,-3.287850794900733398e+00,4.824386713026406967e-03,1.452622930783412585e+02,1.736413790056525255e-02
-2.513274122871834715e-01,-2.167698930976957317e-01,-3.926990816987240063e+00,-1.961650006757192366e-01,-6.241951581295197116e+00,6.030682584643797667e-03,1.133319875780627797e+02,-6.499876996636767823e-02
-2.513274122871834715e-01,-2.356194490192345115e-01,-4.712388980384695003e+00,-2.364242054055875064e-01,-6.455051358008707219e+00,5.046963552741148655e-03,8.572732787374425811e+01,-1.229735118395809401e-01
-2.513274122871834715e-01,-2.481858196335936795e-01,-3.141592653589791784e+00,-2.468175939411565989e-01,-4.163788787907162892e+00,3.706235736380806157e-03,7.688391483459272990e+01,-1.273866163957655395e-01
-2.513274122871834715e-01,-2.607521902479528197e-01,-3.141592653589785122e+00,-2.623842071284175903e-01,-3.875707374658432069e+00,2.467738190518323476e-03,5.566836701915515562e+01,-8.277351396541307582e-02
-2.513274122871834715e-01,-2.670353755551324038e-01,-1.570796326794895892e+00,-2.697980281235936029e-01,-2.588247885512851010e+00,2.186604452175382185e-03,5.284095786342878398e+01,-7.725555273146129942e-02
-2.513274122871834715e-01,-2.701769682087222235e-01,-7.853981633974549403e-01,-2.639967564369781194e-01,-1.162809409589187881e+00,1.966534733513988949e-03,4.918080314384285145e+01,-5.219754114749159540e-02
-2.513274122871834715e-01,-2.733185608623120433e-01,-7.853981633974549403e-01,-2.689682014383160125e-01,-4.628951184362812832e-01,1.914854804364186491e-03,4.892488266991463064e+01,-2.436436272818582466e-02
-2.513274122871834715e-01,-2.733185608623120433e-01,0.000000000000000000e+00,-2.658346936231559821e-01,4.481461357443848881e-01,1.860029800817277097e-03,4.759201042465441844e+01,-1.074785129871270832e-02
-2.513274122871834715e-01,-2.733185608623120433e-01,0.000000000000000000e+00,-2.577881863761681824e-01,8.988911275222541963e-01,1.618770215886443549e-03,4.385302046247753083e+01,7.037507607827306853e-03
-2.513274122871834715e-01,-2.733185608623120433e-01,0.000000000000000000e+00,-2.560774415566821616e-01,1.437793563637709049e+00,1.616534770646952486e-03,4.367651836522585995e+01,1.587853259387648000e-02
-2.513274122871834715e-01,-2.701769682087222235e-01,7.853981633974549403e-01,-2.503195337471412207e-01,1.763952422530840503e+00,1.539181106023399838e-03,4.268817181674315719e+01,2.639807886497256076e-02
-2.513274122871834715e-01,-2.670353755551324038e-01,7.853981633974549403e-01,-2.447199590178194273e-01,1.680760729041984369e+00,1.458496443746285908e-03,4.202844352941465189e+01,3.279502722336968823e-02
